"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","PHARMAEXP","TOT","PC_GDP","A","2008",2.1062,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2009",2.3491,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2010",2.2842,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2011",2.1361,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2012",2.0342,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2013",2.0066,
"SVK","PHARMAEXP","TOT","PC_GDP","A","2014",1.8803,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","1999",203.7967,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2000",205.6428,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2001",226.4684,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2002",272.2375,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2003",305.4379,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2004",332.0112,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2005",364.0793,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","2006",402.9535,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2007",453.9775,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2008",502.2213,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2009",544.3513,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2010",559.9845,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2011",537.5957,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2012",530.7565,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2013",550.0898,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2014",532.617,"B"
"ESP","PHARMAEXP","TOT","PC_GDP","A","1980",1.0833,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1981",1.0958,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1982",1.153,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1983",1.1037,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1984",0.9928,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1985",1.061,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1986",0.9832,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1987",0.9802,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1988",1.0385,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1989",1.0842,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1990",1.1321,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1995",1.3938,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1996",1.4333,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1997",1.4823,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1998",1.4982,
"ESP","PHARMAEXP","TOT","PC_GDP","A","1999",1.5315,"B"
"ESP","PHARMAEXP","TOT","PC_GDP","A","2000",1.4967,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2001",1.4888,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2002",1.5409,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2003",1.6475,"B"
"ESP","PHARMAEXP","TOT","PC_GDP","A","2004",1.6199,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2005",1.5854,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2006",1.5228,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2007",1.4898,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2008",1.533,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2009",1.6392,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2010",1.6442,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2011",1.6199,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2012",1.5894,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2013",1.6841,
"ESP","PHARMAEXP","TOT","PC_GDP","A","2014",1.6266,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1980",76.5994,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1981",83.9313,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1982",94.4537,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1983",95.2015,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1984",89.8842,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1985",101.062,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1986",98.3587,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1987",105.8718,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1988",121.7455,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1989",138.1417,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1990",155.0091,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1995",228.821,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1996",246.4587,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1997",269.2876,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1998",290.3651,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1999",311.1486,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2000",327.3126,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2001",345.6902,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2002",379.9675,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2003",417.4352,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2004",428.2561,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2005",441.8459,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2006",469.9339,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2007",488.7015,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2008",517.0778,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2009",537.6077,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2010",532.2738,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2011",526.9645,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2012",512.3575,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2013",553.0873,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2014",546.949,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1970",0.4221,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1971",0.4618,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1972",0.5134,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1973",0.5614,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1974",0.5631,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1975",0.5603,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1976",0.5545,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1977",0.5843,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1978",0.5732,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1979",0.5555,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1980",0.5465,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1981",0.5573,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1982",0.5858,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1983",0.5868,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1984",0.5544,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1985",0.564,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1986",0.5649,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1987",0.5863,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1988",0.5398,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1989",0.6171,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1990",0.6261,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1991",0.6631,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1992",0.7609,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1993",0.8707,"B"
"SWE","PHARMAEXP","TOT","PC_GDP","A","1994",0.9114,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1995",0.9427,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1996",1.0685,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1997",0.9533,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1998",1.0575,
"SWE","PHARMAEXP","TOT","PC_GDP","A","1999",1.0851,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2000",1.0756,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2001",1.1738,"B"
"SWE","PHARMAEXP","TOT","PC_GDP","A","2002",1.2297,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2003",1.2031,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2004",1.1672,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2005",1.1524,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2006",1.1386,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2007",1.1065,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2008",1.1347,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2009",1.2053,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2010",1.1288,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2011",1.0941,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2012",1.1101,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2013",1.093,
"SWE","PHARMAEXP","TOT","PC_GDP","A","2014",1.0789,"P"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1970",20.3971,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1971",23.5081,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1972",27.8084,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1973",33.2807,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1974",37.4349,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1975",41.5681,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1976",43.6992,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1977",47.9545,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1978",51.0785,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1979",55.5228,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1980",60.4368,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1981",67.6139,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1982",76.3739,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1983",81.004,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1984",82.5202,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1985",88.3671,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1986",92.509,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1987",101.4201,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1988",98.6605,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1989",119.4856,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1990",125.6872,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1991",135.0438,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1992",155.7583,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1993",177.6601,"B"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1994",196.2936,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1995",214.4872,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1996",252.1319,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1997",233.6071,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1998",270.1944,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1999",294.9926,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2000",315.9741,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2001",350.0072,"B"
"SWE","PHARMAEXP","TOT","USD_CAP","A","2002",378.6337,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2003",385.7789,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2004",399.8646,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2005",395.6419,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2006",427.7953,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2007",448.7953,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2008",475.2332,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2009",477.9839,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2010",471.3214,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2011",478.2032,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2012",493.2713,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2013",492.5739,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2014",488.7008,"P"
"CHE","PHARMAEXP","TOT","PC_GDP","A","1985",0.8082,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1986",0.865,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1987",0.7602,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1988",0.7903,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1989",0.7664,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1990",0.7766,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1991",0.8049,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1992",0.8077,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1993",0.8429,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1994",0.8531,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1995",0.8934,"B"
"CHE","PHARMAEXP","TOT","PC_GDP","A","1996",0.9346,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1997",0.9603,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1998",0.9638,
"CHE","PHARMAEXP","TOT","PC_GDP","A","1999",1.0028,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2000",1.0119,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2001",1.041,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2002",1.0496,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2003",1.1033,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2004",1.0995,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2005",1.0893,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2006",1.0198,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2007",0.9929,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2008",0.9914,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2009",1.0527,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2010",1.1903,"B"
"CHE","PHARMAEXP","TOT","PC_GDP","A","2011",1.1797,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2012",1.2258,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2013",1.2226,
"CHE","PHARMAEXP","TOT","PC_GDP","A","2014",1.2267,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1985",166.3138,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1986",183.9927,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1987",167.4168,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1988",184.6655,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1989",192.5459,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1990",207.6152,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1991",217.5721,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1992",220.7697,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1993",233.4224,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1994",242.4173,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1995",258.6663,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","1996",277.3399,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1997",296.9098,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1998",308.2541,
"CHE","PHARMAEXP","TOT","USD_CAP","A","1999",326.4805,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2000",349.1106,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2001",368.3149,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2002",381.8039,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2003",401.8194,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2004",415.1823,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2005",426.5015,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2006",442.087,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2007",470.6625,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2008",500.0677,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2009",525.316,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2010",611.2804,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2011",643.5218,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2012",701.2403,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2013",725.6368,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2014",730.3513,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1981",0.2825,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1982",0.2836,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1983",0.2675,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1984",0.2367,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1985",0.212,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1986",0.233,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1987",0.2588,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1990",0.5526,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1994",0.8498,
"TUR","PHARMAEXP","TOT","PC_GDP","A","1999",1.2507,"B"
"TUR","PHARMAEXP","TOT","PC_GDP","A","2000",1.3161,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1981",9.1466,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1982",9.8562,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1983",9.9609,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1984",9.4545,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1985",8.8967,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1986",10.4777,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1987",12.7621,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1990",31.7353,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1994",54.5157,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1999",97.6093,"B"
"TUR","PHARMAEXP","TOT","USD_CAP","A","2000",117.885,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1970",0.6281,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1971",0.6425,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1972",0.6377,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1973",0.6031,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1974",0.6951,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1975",0.6269,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1976",0.6489,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1977",0.6617,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1978",0.6645,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1979",0.6459,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1980",0.6849,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1981",0.7072,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1982",0.7422,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1983",0.7604,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1984",0.7938,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1985",0.7714,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1986",0.7723,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1987",0.7492,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1988",0.7462,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1989",0.7444,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1990",0.7372,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1991",0.8064,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1992",0.8956,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1993",0.9316,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1994",0.9694,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1995",0.9743,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1996",0.9971,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1997",0.9934,"B"
"GBR","PHARMAEXP","TOT","PC_GDP","A","2013",1.205,"B"
"GBR","PHARMAEXP","TOT","PC_GDP","A","2014",1.207,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1970",23.3936,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1971",25.9109,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1972",27.8732,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1973",29.5548,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1974",36.1668,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1975",35.0854,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1976",39.482,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1977",43.8854,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1978",49.11,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1979",53.5298,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1980",60.4632,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1981",67.659,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1982",77.0002,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1983",85.4205,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1984",94.2763,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1985",98.216,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1986",103.2579,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1987",108.1977,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1988",117.8786,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1989",124.9176,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1990",128.6215,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1991",143.0939,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1992",162.8369,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1993",177.5477,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1994",195.7865,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1995",205.4029,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1996",223.5693,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1997",236.7311,"B"
"GBR","PHARMAEXP","TOT","USD_CAP","A","2013",471.372,"B"
"GBR","PHARMAEXP","TOT","USD_CAP","A","2014",485.263,
"USA","PHARMAEXP","TOT","PC_GDP","A","1970",0.82,
"USA","PHARMAEXP","TOT","PC_GDP","A","1971",0.8004,
"USA","PHARMAEXP","TOT","PC_GDP","A","1972",0.7794,
"USA","PHARMAEXP","TOT","PC_GDP","A","1973",0.756,
"USA","PHARMAEXP","TOT","PC_GDP","A","1974",0.7692,
"USA","PHARMAEXP","TOT","PC_GDP","A","1975",0.7698,
"USA","PHARMAEXP","TOT","PC_GDP","A","1976",0.7539,
"USA","PHARMAEXP","TOT","PC_GDP","A","1977",0.7325,
"USA","PHARMAEXP","TOT","PC_GDP","A","1978",0.7226,
"USA","PHARMAEXP","TOT","PC_GDP","A","1979",0.7292,
"USA","PHARMAEXP","TOT","PC_GDP","A","1980",0.7633,
"USA","PHARMAEXP","TOT","PC_GDP","A","1981",0.7691,
"USA","PHARMAEXP","TOT","PC_GDP","A","1982",0.8254,
"USA","PHARMAEXP","TOT","PC_GDP","A","1983",0.8542,
"USA","PHARMAEXP","TOT","PC_GDP","A","1984",0.8561,
"USA","PHARMAEXP","TOT","PC_GDP","A","1985",0.8685,
"USA","PHARMAEXP","TOT","PC_GDP","A","1986",0.9009,
"USA","PHARMAEXP","TOT","PC_GDP","A","1987",0.9271,
"USA","PHARMAEXP","TOT","PC_GDP","A","1988",0.9523,
"USA","PHARMAEXP","TOT","PC_GDP","A","1989",0.9823,
"USA","PHARMAEXP","TOT","PC_GDP","A","1990",1.0492,
"USA","PHARMAEXP","TOT","PC_GDP","A","1991",1.0954,
"USA","PHARMAEXP","TOT","PC_GDP","A","1992",1.0733,
"USA","PHARMAEXP","TOT","PC_GDP","A","1993",1.0655,
"USA","PHARMAEXP","TOT","PC_GDP","A","1994",1.058,
"USA","PHARMAEXP","TOT","PC_GDP","A","1995",1.1073,
"USA","PHARMAEXP","TOT","PC_GDP","A","1996",1.1616,
"USA","PHARMAEXP","TOT","PC_GDP","A","1997",1.2222,
"USA","PHARMAEXP","TOT","PC_GDP","A","1998",1.288,
"USA","PHARMAEXP","TOT","PC_GDP","A","1999",1.3994,
"USA","PHARMAEXP","TOT","PC_GDP","A","2000",1.4837,
"USA","PHARMAEXP","TOT","PC_GDP","A","2001",1.6122,
"USA","PHARMAEXP","TOT","PC_GDP","A","2002",1.7418,
"USA","PHARMAEXP","TOT","PC_GDP","A","2003",1.8492,
"USA","PHARMAEXP","TOT","PC_GDP","A","2004",1.8812,
"USA","PHARMAEXP","TOT","PC_GDP","A","2005",1.8784,
"USA","PHARMAEXP","TOT","PC_GDP","A","2006",1.9328,
"USA","PHARMAEXP","TOT","PC_GDP","A","2007",1.9574,
"USA","PHARMAEXP","TOT","PC_GDP","A","2008",1.9764,
"USA","PHARMAEXP","TOT","PC_GDP","A","2009",2.1017,
"USA","PHARMAEXP","TOT","PC_GDP","A","2010",2.0334,
"USA","PHARMAEXP","TOT","PC_GDP","A","2011",2.0076,
"USA","PHARMAEXP","TOT","PC_GDP","A","2012",1.9365,
"USA","PHARMAEXP","TOT","PC_GDP","A","2013",1.9256,
"USA","PHARMAEXP","TOT","PC_GDP","A","2014",2.0442,
"USA","PHARMAEXP","TOT","USD_CAP","A","1970",43.0232,
"USA","PHARMAEXP","TOT","USD_CAP","A","1971",45.0109,
"USA","PHARMAEXP","TOT","USD_CAP","A","1972",47.6236,
"USA","PHARMAEXP","TOT","USD_CAP","A","1973",50.9653,
"USA","PHARMAEXP","TOT","USD_CAP","A","1974",55.7062,
"USA","PHARMAEXP","TOT","USD_CAP","A","1975",60.1973,
"USA","PHARMAEXP","TOT","USD_CAP","A","1976",64.9207,
"USA","PHARMAEXP","TOT","USD_CAP","A","1977",69.3745,
"USA","PHARMAEXP","TOT","USD_CAP","A","1978",76.5013,
"USA","PHARMAEXP","TOT","USD_CAP","A","1979",85.2856,
"USA","PHARMAEXP","TOT","USD_CAP","A","1980",96.1603,
"USA","PHARMAEXP","TOT","USD_CAP","A","1981",107.6152,
"USA","PHARMAEXP","TOT","USD_CAP","A","1982",119.181,
"USA","PHARMAEXP","TOT","USD_CAP","A","1983",132.9301,
"USA","PHARMAEXP","TOT","USD_CAP","A","1984",146.6893,
"USA","PHARMAEXP","TOT","USD_CAP","A","1985",158.6642,
"USA","PHARMAEXP","TOT","USD_CAP","A","1986",172.2088,
"USA","PHARMAEXP","TOT","USD_CAP","A","1987",186.3602,
"USA","PHARMAEXP","TOT","USD_CAP","A","1988",204.5898,
"USA","PHARMAEXP","TOT","USD_CAP","A","1989",225.1688,
"USA","PHARMAEXP","TOT","USD_CAP","A","1990",251.3232,
"USA","PHARMAEXP","TOT","USD_CAP","A","1991",267.3245,
"USA","PHARMAEXP","TOT","USD_CAP","A","1992",273.6106,
"USA","PHARMAEXP","TOT","USD_CAP","A","1993",281.9844,
"USA","PHARMAEXP","TOT","USD_CAP","A","1994",293.886,
"USA","PHARMAEXP","TOT","USD_CAP","A","1995",318.7116,
